file_name	val_mean_us	aro_mean_us	val_sd_us	aro_sd_us	val_n_us	aro_n_us	val_cilo_us	val_ciup_us	aro_cilo_us	aro_ciup_us	val_mean_ch	aro_mean_ch	val_sd_ch	aro_sd_ch	val_n_ch	aro_n_ch	val_cilo_ch	val_ciup_ch	aro_cilo_ch	aro_ciup_ch	val_diff	aro_diff	val_bf_10	val_bf_01	aro_bf_10	aro_bf_01	val_resid	aro_resid	black_px	white_px	keywords	source 
hotairballoon.png	6.574074074	5.082474227	1.382153972	1.998281048	108	97	6.313403121	5.480140531	6.313403121	5.480140531	6.13	5.722222222	1.307746925	1.728449866	100	108	5.873686313	6.048203757	5.873686313	6.048203757	0.444074074	0.639747995	1.595444644	0.626784517	1.712385431	0.583980675	0.128316286	-0.102912966	39266	50734	flying, inflated, expedition, romantic, view, experience	Pixabay
hotairballoon2.png	6.744680851	4.846938776	1.406101682	2.408541676	94	98	6.460430577	5.323796936	6.460430577	5.323796936	6.329896907	5.794642857	1.33636361	1.605948362	97	112	6.063954947	6.092063191	6.063954947	6.092063191	0.414783944	0.947704082	1.203276203	0.831064387	3.836266748	0.26067009	0.058058676	-0.371392408	25248	64752	travelling, excursion, flying, romantic, view, experience, mountains, flying	Pxhere
hummingbird.png	7.174311927	4.268041237	1.458335154	2.302695268	109	97	6.900537936	4.726287247	6.900537936	4.726287247	5.75	5.277777778	1.23398836	1.81804729	100	108	5.508142726	5.620657174	5.508142726	5.620657174	1.424311927	1.009736541	83793.8857	1.19E-05	9.106533229	0.109811272	1.186432493	-0.715169138	13269	76731	freedom, singing, little, animal, fast, beak, bid	Pixabay
hummingbird2.png	7.402173913	3.957894737	1.39905606	2.206931968	92	95	7.116290279	4.401682409	7.116290279	4.401682409	6.115044248	5.634782609	1.431484072	1.836904503	113	115	5.851110218	5.970509207	5.851110218	5.970509207	1.287129665	1.676887872	4643.447717	0.000215357	1584.857456	0.000630972	0.974436955	-1.187716365	11365	78635	flying, elegance, animal, soaring, beak, bird	Pixabay
hunger.png	3.80733945	4.103092784	1.902615472	2.167393481	109	97	3.450160491	4.534413171	3.450160491	4.534413171	3.898989899	4.231481481	1.613052307	1.721803453	99	108	3.581244739	4.556209519	3.581244739	4.556209519	0.091650449	0.128388698	0.165368707	6.047093317	0.172146093	5.809019432	0.049821752	-0.404159667	20183	69817	poor, malnutrition, sick, starvation, chilling, relaxing, depression, sadness, bored, boredom, stomach pain	Anna Lumaca
hunter.png	3.904255319	5.701030928	1.861142838	1.964078179	94	97	3.528016269	6.091890718	3.528016269	6.091890718	4.309278351	5.245454545	1.673076163	1.787758392	97	110	3.976329181	5.579542312	3.976329181	5.579542312	0.405023031	0.455576382	0.452571667	2.209594796	0.579732096	1.724934685	-0.347636592	0.732524321	26571	63429	killing, shooting, aiming, gun, shoot, aim, hunting (dear), shooting a gun, shooting, rifle	Pixabay
icehockey.png	6.489583333	5.458333333	1.465352781	1.902445333	96	96	6.196457114	5.838894667	6.196457114	5.838894667	6.386138614	5.641025641	1.182964894	1.458988422	101	117	6.155432417	5.905392497	6.155432417	5.905392497	0.103444719	0.182692308	0.181578055	5.507273427	0.169358868	5.904621422	-0.264806894	0.30988229	19899	70101	sports, skates, puck, sport, puck, helmet, sports	Pixabay
iceskater.png	7.637362637	5.563829787	1.410409582	1.959583622	91	94	7.347579811	5.959969119	7.347579811	5.959969119	7.008849558	5.982608696	1.221062003	1.450847355	113	115	6.783712707	6.247776561	6.783712707	6.247776561	0.62851308	0.418778908	14.1926196	0.070459156	0.382207599	2.616379169	0.132641193	0.25999335	19358	70642	dance, flexible, balance, sport, pose, slide, dancer on ice, sports	Pixabay
iceskater2.png	7.25	5.175257732	1.290692779	1.837175761	108	97	7.006578411	5.540863409	7.006578411	5.540863409	7.05	5.76146789	1.19235782	1.556938369	100	109	6.816302162	6.053752712	6.816302162	6.053752712	0.2	0.586210158	0.289185546	3.457987489	1.519947485	0.657917467	-0.304305384	-0.02798223	13891	76109	pirouette, jump, ice, sport, pose, pirouette, dancer on ice, sports, dance	Pixabay
iceskater3.png	7.20212766	6.204081633	1.22324957	1.624294827	94	98	6.954841827	6.525669692	6.954841827	6.525669692	7.03030303	6.410714286	1.257260915	1.636044292	99	112	6.782643008	6.713708361	6.782643008	6.713708361	0.171824629	0.206632653	0.225658485	4.431475287	0.227333614	4.398821544	-0.328443998	0.705500887	27554	62446	finish, kneeling, choreography, sport, finale, bending, dancer on ice, sports, dance	Pixabay
injury.png	1.21875	6.583333333	0.601806491	2.793476109	96	96	1.098365841	7.14213467	1.098365841	7.14213467	1.930693069	4.313559322	1.226844943	2.665702238	101	118	1.691429222	4.794530136	1.691429222	4.794530136	0.711943069	2.269774011	57.87395578	0.017278929	2042.779737	0.000489529	-0.167082134	2.038743851	25413	64587	knife, hand, blood, death, hand, knife, blood, hurting, pain, violence, knife, blood, hand, violence, mutilation	Pixabay, Svgsilh (Modified)
injury2.png	4.717391304	4.557894737	1.940466053	1.928044922	92	95	4.320875751	4.945601554	4.320875751	4.945601554	4.836363636	4.8	1.814959614	1.655400519	110	115	4.497192635	5.102553553	4.497192635	5.102553553	0.118972332	0.242105263	0.166895942	5.991757434	0.220230629	4.540694481	-0.169608353	-0.207975559	12878	77122	pain, lying, ache, pain, leg, hurting, pain	Anna Lumaca
insect.png	6.467889908	3.577319588	1.691858541	1.84184606	109	97	6.150276455	3.943854674	6.150276455	3.943854674	5.25	4.830188679	1.140396883	1.715318647	100	106	5.026486318	5.15673137	5.026486318	5.15673137	1.217889908	1.252869092	2240.163405	0.000446396	238.2628927	0.004197045	1.082481994	-1.202283473	16906	73094	butterfly, wings, transform, animal, butterfly, wings, butterfly, butterfly, moth	Pixabay
insect2.png	3.606382979	4.520408163	1.627836384	2.192910751	94	98	3.277307959	4.954574363	3.277307959	4.954574363	3.777777778	4.315315315	1.607098765	1.873169322	99	111	3.461205369	4.663783905	3.461205369	4.663783905	0.171394799	0.205092848	0.222403342	4.496335313	0.184633242	5.416142762	-0.005081017	-0.024980117	22951	67049	fat, bug, beetle, animal, bug, beetle, bug, bug, beetle	Cleanpng
insect3.png	3.510416667	4.489583333	1.818008116	2.427885334	96	96	3.146745984	4.975252627	3.146745984	4.975252627	3.858585859	3.99137931	1.564987455	2.032328669	99	116	3.550308695	4.361218595	3.550308695	4.361218595	0.348169192	0.498204023	0.379822053	2.632811848	0.44670211	2.238628332	-0.198416464	0.091552842	15322	74678	plague, bug, antenna, animal, bug, beetle, bug, bug, beetle, cockroach	Cleanpng
island.png	7.706521739	4.178947368	1.402807573	2.568130984	92	95	7.419871519	4.695367851	7.419871519	4.695367851	6.442477876	5.622807018	1.475623676	1.674326444	113	114	6.170405478	5.930158847	6.170405478	5.930158847	1.264043863	1.443859649	906.1611919	0.001103556	109.1726046	0.009159807	0.88424591	-0.961216063	19999	70001	sailing, palms, peace, beach, palm trees, sailing, palm beach, sailing, holiday, vacation, vacation, summer	Pixabay
jet.png	4.583333333	5.526315789	1.739126621	2.051683819	96	95	4.235441946	5.938884912	4.235441946	5.938884912	4.958762887	5.629310345	1.322226073	1.766992889	97	116	4.695634356	5.950864331	4.695634356	5.950864331	0.375429553	0.102994555	0.507796839	1.969291502	0.157616221	6.344524661	-0.451150448	0.383194009	12195	77805	flying, military, war, airplane, aircraft, fast, airplane, aircraft	Pixabay
joy.png	7.436170213	5.887755102	1.291481692	1.815640258	94	98	7.175090926	6.247226927	7.175090926	6.247226927	6.9	6.009090909	1.381698559	1.462029848	100	110	6.629192059	6.282308078	6.629192059	6.282308078	0.536170213	0.121335807	3.160080565	0.316447628	0.167425665	5.972799922	0.062606285	0.571871963	12867	77133	happiness, jump, play, friends, jump, happy, cheering, celebration, happiness, friendship, happiness, euphoria, success, jump	Pixabay
jump.png	7.645833333	6.010526316	1.345395005	1.722780637	96	95	7.376703225	6.356956935	7.376703225	6.356956935	7.04950495	6.153846154	1.614783191	1.430067424	101	117	6.734583949	6.412972561	6.734583949	6.412972561	0.596328383	0.143319838	4.099174628	0.243951549	0.165360786	6.047382973	0.092124456	0.628794329	19437	70563	joy, victory, emotions, friends, jump, happy, cheering, celebration, happiness, couple	Pixabay
jump2.png	7.75	5.736842105	1.306156176	1.97435972	92	95	7.483099563	6.133862275	7.483099563	6.133862275	6.900900901	5.859649123	1.220692463	1.468713199	111	114	6.673813591	6.129257053	6.673813591	6.129257053	0.849099099	0.122807018	101.1282327	0.009888435	0.152265329	6.567483243	0.375350538	0.488939712	16923	73077	carefree, lighthearted, happiness, woman, jump, happy, cheering, happiness, joy, joy, happiness, euphoria	Pixabay
kalashnikov.png	2.642201835	6.298969072	1.641605672	2.180237699	109	97	2.334022378	6.732845513	2.334022378	6.732845513	3.74	4.888888889	1.467630537	2.006220855	100	108	3.4523497	5.267257372	3.4523497	5.267257372	1.097798165	1.410080183	475.9787048	0.002100934	856.2446291	0.001167891	-0.923742091	1.492663413	7856	82144	violence, shoot, AK-47, rifle, gun, weapon, gun, shooting, war, crime, gun, rifle	Pixabay
karate.png	6.35483871	5.367346939	1.299206792	1.607891333	93	98	6.090789483	5.685687331	6.090789483	5.685687331	6.898989899	5.972972973	1.24125471	1.275357058	99	111	6.654482839	6.210229622	6.654482839	6.210229622	0.544151189	0.605626034	5.612735236	0.178166252	4.742898578	0.210841532	-1.017508104	0.067893771	22925	67075	fight, martial art, self-defense, martial arts, focus, combat, fighting sport, sports, fitness, martial arts	Pxhere
karate2.png	6.875	4.666666667	1.283498508	1.982378511	96	96	6.618251543	5.063217673	6.618251543	5.063217673	6.782178218	5.697478992	1.404307377	1.586781317	101	119	6.508304989	5.982575362	6.508304989	5.982575362	0.092821782	1.030812325	0.17637212	5.669830341	33.85862016	0.029534576	-0.356595392	-0.507464884	12962	77038	balance, technique, fight, martial arts, pose, combat, fighting sport, sports, fitness, martial arts, tai chi	Pxhere
karate3.png	6.27173913	6.305263158	1.512608262	1.891040939	92	95	5.962652197	6.685528915	5.962652197	6.685528915	6.45045045	6.219298246	1.535866582	1.267418615	111	114	6.164730811	6.451955044	6.164730811	6.451955044	0.17871132	0.085964912	0.222053196	4.503425381	0.211830871	4.720747232	-0.560143197	0.893757156	23482	66518	jump, kick, power, martial arts, kick, legs, combat, fighting sport, kick, sports	Freesvg
key.png	6.321100917	4.659793814	1.432950427	1.935881571	109	97	6.052092414	5.045042361	6.052092414	5.045042361	5.64	5.444444444	1.210392707	1.62534444	100	108	5.402767389	5.750980541	5.402767389	5.750980541	0.681100917	0.78465063	15.01675284	0.066592293	4.844036352	0.206439409	0.465765218	-0.399232867	19643	70357	property, flat, handover, handing over, handing the keys, trust, moving in, hand	Pixabay
key2.png	5.361702128	2.979591837	0.840520369	1.937048407	94	98	5.191786859	3.363100808	5.191786859	3.363100808	5.577319588	4.719626168	1.116496115	1.652867106	97	107	5.355132181	5.032806254	5.355132181	5.032806254	0.21561746	1.740034331	0.319096815	3.133845135	4983.061061	0.00020068	-0.418107245	-1.749716577	25350	64650	security, lock, tool, modern	Pixabay
key3.png	5.666666667	3.208333333	1.184697756	2.066864733	96	96	5.429682113	3.621784793	5.429682113	3.621784793	5.268041237	4.550847458	1.075440452	1.625635747	97	118	5.054024079	4.844159793	5.054024079	4.844159793	0.39862543	1.342514124	1.006192217	0.993845891	451.0584414	0.002217008	0.25952009	-1.444198009	9615	80385	old, entrance, gate, old	Pixabay
kick.png	7.362637363	5.127659574	1.303980943	1.85631177	91	94	7.09472137	5.502922001	7.09472137	5.502922001	6.796460177	5.486725664	1.173816212	1.350364	113	113	6.580034406	5.735702945	6.580034406	5.735702945	0.566177186	0.359066089	12.15991884	0.082237391	0.335333987	2.982101546	0.113833024	0.049399257	15201	74799	sports, football, soccer, pass, sports, soccer, ball, playing ball, child, play, soccer, ball, sports	Pixabay
kick2.png	6.137614679	5.515463918	1.607090135	1.780176736	109	97	5.835914841	5.86972655	5.835914841	5.86972655	5.95	5.568807339	1.290016052	1.335879323	100	109	5.6971615	5.819592636	5.6971615	5.819592636	0.187614679	0.053343422	0.214537506	4.661189641	0.159174188	6.282425637	-0.091253362	0.399864823	18139	71861	legs, fight, karate, martial arts, sport, leg, combat, fighting sport, sports	Pixabay
kickboxer.png	4.840425532	6.448979592	1.511982189	1.593300723	94	98	4.534771	6.764431244	4.534771	6.764431244	4.95	5.772727273	1.725477536	1.524473685	100	110	4.611812617	6.057613649	4.611812617	6.057613649	0.109574468	0.676252319	0.19235024	5.198849754	17.51999354	0.057077647	-0.18349947	1.240617761	24122	65878	fight, kick, knockout, clash, fight, violence, combat, fighting sport, boxing, kicking, sports	Pixabay
kickboxer2.png	4.604166667	6.536842105	1.572655593	1.755299128	96	95	4.289575808	6.889811805	4.289575808	6.889811805	5.060606061	6.092436975	1.652568698	1.472871038	99	119	4.735076812	6.357067131	4.735076812	6.357067131	0.456439394	0.44440513	0.839346536	1.191403023	1.066404194	0.937730746	-0.553032338	1.183045021	19654	70346	action, jump, knee, fight, jump, knee, combat, fighting sport, boxing, kicking	Pixabay
kiss.png	8.108695652	5.073684211	1.133471976	2.179410936	92	95	7.877081568	5.511937732	7.877081568	5.511937732	7.238938053	5.964912281	1.317968785	1.573732526	113	114	6.995933733	6.253798341	6.995933733	6.253798341	0.869757599	0.89122807	209.0204785	0.00478422	8.817870779	0.113406062	0.326730677	-0.222102166	21748	68252	romantic, farewell, love, couple, romantic, romance, affair, kissing, love, couple, couple, romance, love	Pixabay
kiss2.png	7.816513761	5.463917526	1.218416836	1.94755111	109	97	7.587779757	5.85148836	7.587779757	5.85148836	6.88	5.972477064	1.479011409	1.807693003	100	109	6.590119091	6.31183618	6.590119091	6.31183618	0.936513761	0.508559538	246.9259212	0.004049798	0.674421258	1.482752788	0.467048694	0.164689946	46130	43870	attraction, partnership, together, couple, romantic, romance, affair, kissing, love, couple, marriage, love, affection, romance, couple	Pixabay
kiss3.png	7.776595745	6.06122449	1.288111524	1.722000314	94	98	7.516197753	6.402156893	7.516197753	6.402156893	7.25	6.4	1.416889466	1.509602293	100	110	6.972294768	6.682107281	6.972294768	6.682107281	0.526595745	0.33877551	2.144272021	0.466358741	0.332807595	3.004739124	-0.018698247	0.56751765	21557	68443	holding, romance, love, attraction, couple, romantic, romance, affair, kissing, love, couple, passion, love, relationship, couple	Freesvg
kiss4.png	7.927083333	6.135416667	1.258610693	1.922825726	96	96	7.675313384	6.520054853	7.675313384	6.520054853	7.217821782	6.521008403	1.397168282	1.572263506	101	119	6.945340846	6.803496365	6.945340846	6.803496365	0.709261551	0.385591737	15.02845829	0.066540425	0.399009753	2.506204403	0.170562262	0.586663365	33737	56263	romantic, together, holding, couple, romantic, romance, affair, kissing, love, couple, passion, love, relationship, couple	Cliparts101
kite.png	8.108695652	4.638297872	1.217604582	2.27587187	92	94	7.85988988	5.098376408	7.85988988	5.098376408	7.300884956	6.192982456	1.322098952	1.723739468	113	114	7.057119125	6.509404908	7.057119125	6.509404908	0.807810696	1.554684584	124.3212162	0.008043679	6083.943072	0.000164367	0.252088188	-0.761237134	10658	79342	fun, play, flying, child, child, playing, wind, child, kite flying, playing, little boy, child, play, fun, happy	Pixabay
kitten.png	7.302752294	4.659793814	1.436975909	2.21682298	109	97	7.032988085	5.100950879	7.032988085	5.100950879	5.84	4.752293578	1.1952769	1.705958856	100	109	5.605730032	5.072554091	5.605730032	5.072554091	1.462752294	0.092499764	3499.335286	0.000285769	0.16098102	6.211912416	1.206427987	-0.084374933	21789	68211	begging, asking, communicate, cat, playful, cat, playing, cat	Cleanpng
knifeattack.png	1.29787234	7.234693878	0.889965412	2.410462677	94	98	1.117961516	7.711932369	1.117961516	7.711932369	2.262626263	4.714285714	1.729609243	2.735909261	99	112	1.921921275	5.22097389	1.921921275	5.22097389	0.964753922	2.520408163	45.83432918	0.021817708	48180.38034	2.08E-05	-4.88E-01	2.51E+00	2.95E+04	6.05E+04	raid, robbery, burglar, violence, threatening, assault, violence, threatening, criminal, robbery	Anna Lumaca
knife.png	2.368421053	6.208333333	1.296908202	2.330198395	95	96	2.107628296	6.674461529	2.107628296	6.674461529	2.683168317	4.273504274	1.496199807	2.230756527	101	117	2.391373886	4.677714533	2.391373886	4.677714533	0.314747264	1.93482906	0.374918091	2.667249259	4042.221435	0.000247389	0.075899107	1.681964806	23135	66865	sharp, violent, holding, weapon, tool, kitchen, weapon, kitchen tool, danger	Pixabay
knife2.png	1.967391304	6.617021277	1.52236865	2.527723201	92	94	1.65630993	7.12801278	1.65630993	7.12801278	2.366071429	4.576576577	1.530445002	2.333742798	112	111	2.082634256	5.010726364	2.082634256	5.010726364	0.398680124	2.0404447	0.948750518	1.05401787	2378.888837	0.000420364	0.056953047	1.952785813	29102	60898	stab, sharp, killing, stabbing, weapon, weapon, kitchen tool, violence	Pixabay
knife3.png	3.449541284	5.628865979	1.49991505	2.242206817	109	97	3.167961479	6.075074534	3.167961479	6.075074534	3.242424242	4.682242991	1.532577588	2.225911434	99	107	2.940531297	5.104001722	2.940531297	5.104001722	0.207117042	0.946622989	0.262633505	3.807587304	4.875614286	0.205102361	0.483147804	0.916563092	9144	80856	army, battle, combat, tool, carving knife, weapon, harm, weapon, sharp	Svgsilh
knife4.png	2.765957447	6.030612245	1.541019994	2.198659768	94	98	2.454432782	6.465916671	2.454432782	6.465916671	2.323232323	4.272727273	1.292271239	2.365303832	99	110	2.068675834	4.714743979	2.068675834	4.714743979	0.442725124	1.757884972	0.964874463	1.036404256	571.570876	0.001749564	0.907137871	1.504597173	9286	80714	food, cutting, preparing, tool, sharp, weapon, kitchen tool, harm, weapon, sharp, danger	Publicdomainpictures
lacrosse.png	6.302083333	5.40625	1.473412021	1.8213825	96	96	6.007344959	5.770595688	6.007344959	5.770595688	6.396039604	5.915966387	1.386212162	1.356589892	101	119	6.125695371	6.159704355	6.125695371	6.159704355	0.093956271	0.509716387	0.174162195	5.741774196	0.611415748	1.63554832	-0.464237024	0.132729005	17247	72753	sports, attacking, playing, sports, bat, helmet, sports man, floorball, sports	Cleanpng
lamp.png	5.782608696	3.052631579	1.282392055	2.145596287	92	95	5.520564227	3.484085378	5.520564227	3.484085378	5.330357143	4.754385965	1.068706323	1.616077429	112	114	5.132433599	5.051045171	5.132433599	5.051045171	0.452251553	1.701754386	1.865752055	0.535976899	1450.575286	0.000689382	0.300375002	-1.692488991	21807	68193	Aladdin, oriental, light, oil lamp, vintage, genie in a bottle, oriental	Pixabay
leopard.png	5.990825688	5.453608247	1.674953912	1.85416546	109	97	5.676385749	5.822594946	5.676385749	5.822594946	4.97	4.816513761	0.968754277	1.570356987	100	109	4.780127651	5.111317667	4.780127651	5.111317667	1.020825688	0.637094486	337.793924	0.002960385	5.844130659	0.171111849	0.942801825	0.680225877	19598	70402	predator, cat, hunting, animal, whiskers, animal, hunting animal, tiger, panther	Pixabay
libella.png	5.20212766	4.06122449	1.713826049	1.909370958	94	98	4.855669413	4.439253706	4.855669413	4.439253706	5.41	4.910714286	1.172883867	1.551248096	100	112	5.180118986	5.198004175	5.180118986	5.198004175	0.20787234	0.849489796	0.262950695	3.802994328	22.48130155	0.04448141	-0.376071141	-0.755009496	14715	75285	water, bug, wings, insect, wings, slim, insect, insect	Cleanpng
libertystatue.png	7.322916667	4.854166667	1.625421673	2.243020363	96	96	6.997770588	5.302855944	6.997770588	5.302855944	6.2	5.805084746	1.576340219	1.918236702	100	118	5.891042994	6.15119087	5.891042994	6.15119087	1.122916667	0.950918079	225.2345386	0.004439816	10.81424592	0.092470618	0.792812866	-0.368914509	16633	73367	freedom, America, sight, landmark, New York, monument, sight, sightseeing, USA, America, freedom	Pixabay
lighthouse.png	6.619565217	3.452631579	1.420744204	2.44413506	92	95	6.32924982	3.944117961	6.32924982	3.944117961	5.585585586	5.256637168	1.217064042	1.736060612	111	113	5.359173277	5.576728382	5.359173277	5.576728382	1.033979632	1.804005589	731.9058877	0.001366296	1033.677592	0.00096742	0.829795788	-1.520961979	22558	67442	ship, orientation, sea, safety, security, brightness	Pixabay
lion.png	5.935779817	6.371134021	1.80162082	1.964898151	109	97	5.597560635	6.762156989	5.597560635	6.762156989	5.37	5.273584906	1.528549851	1.781027092	100	106	5.070409734	5.612636417	5.070409734	5.612636417	0.565779817	1.097549115	1.751437989	0.570959409	176.4307658	0.005667946	0.405778738	1.389830974	25612	64388	cat, predator, hunting, mane, animal, king, jump, animal	Pixabay
love.png	7.680851064	6.06122449	1.137935935	1.673420637	94	98	7.450811796	6.392538784	7.450811796	6.392538784	7.13	6.754545455	1.27647716	1.349049027	100	110	6.879815074	7.006649307	6.879815074	7.006649307	0.550851064	0.693320965	6.030991682	0.16581021	8.525249012	0.117298627	0.030150237	0.406235689	13095	76905	flying, together, freedom, holding, couple, dancing, couple, fun, freedom, enjoying, happiness, couple, romance, joy, happiness, euphoria	Pixabay
love2.png	7.604166667	4.84375	1.395324272	2.074040679	96	96	7.325048809	5.258636921	7.325048809	5.258636921	7.07	6	1.273307948	1.518250554	100	119	6.820436228	6.272783476	6.820436228	6.272783476	0.534166667	1.15625	5.112727981	0.1955903	136.3426624	0.007334461	0.025762422	-0.467997704	29678	60322	affection, fingers, holding, holding hands, romantic, romance, pinky promise, connection, bond, couple, romance, joy, happiness, hand, relationship	Svgsilh
machete.png	3.25	5.978947368	1.60784478	2.259631618	92	95	2.921452401	6.433332311	2.921452401	6.433332311	3.354545455	4.637168142	1.536028261	1.89483295	110	113	3.067499815	4.986533466	3.067499815	4.986533466	0.104545455	1.341779227	0.164079281	6.094614712	255.2443324	0.003917815	0.148506846	1.287148933	12899	77101	brutal, death, slaughter, blood, weapon, chopping, weapon, knife, weapon	Pixabay
mandog.png	7.183486239	4.505154639	1.546592058	1.762595809	109	97	6.893143735	4.855918593	6.893143735	4.855918593	6.37	5.541284404	1.411747252	1.766625314	100	109	6.093302623	5.872933861	6.093302623	5.872933861	0.813486239	1.036129764	43.24677497	0.023123112	91.56560379	0.010921132	0.448542121	-0.597924331	20067	69933	umbrella, pet, walking, umbrella, going for a walk, animal, happiness, rain, carelessness, enjoying, umbrella	Pixabay
mandog2.png	6.819148936	3.804123711	1.343745095	2.018865065	94	97	6.547504349	4.205886321	6.547504349	4.205886321	5.808080808	5.303571429	1.275169198	1.367837023	99	112	5.556893144	5.556893735	5.556893144	5.556893735	1.011068128	1.499447717	786.7893096	0.001270988	2036.834806	0.000490958	0.761285437	-1.19082014	26839	63161	old, helping, trust, animal, going for a walk, walking stick, old man, going for a walk, elderly, old, cane	Pixabay
mandog3.png	7.357894737	4.59375	1.413579954	1.878286593	95	96	7.073640684	4.969478668	7.073640684	4.969478668	5.846938776	5.319327731	1.22139046	1.44932932	98	119	5.605120246	5.579728156	5.605120246	5.579728156	1.510955961	0.725577731	16058.84668	6.23E-05	8.106269881	0.123361301	1.253209601	-0.408361359	20096	69904	friends, companion, guide, animal, leash, going for a walk, dog training, dog owner, police	Pxhere
manwalking.png	4.47826087	3.873684211	1.321656144	1.857945017	92	95	4.208193163	4.247294773	4.208193163	4.247294773	4.036036036	4.464912281	1.589327633	1.402777426	111	114	3.740370955	4.72241655	3.740370955	4.72241655	0.442224834	0.59122807	1.2971408	0.770926332	2.241749066	0.446080257	0.555610383	-0.739755406	17675	72325	old, help, experience, hard, stooped, walking stick, elderly, cane, umbrella, sad	Pixabay
medicine.png	4.431192661	4.195876289	1.480534016	1.840737937	109	97	4.153251266	4.562190854	4.153251266	4.562190854	3.39	4.280373832	1.523519318	1.931830653	100	107	3.091395701	4.646411057	3.091395701	4.646411057	1.041192661	0.084497543	360.6120665	0.002773063	0.163312401	6.123233703	1.286978799	-0.333617186	41275	48725	poison, pills, help, overdose, pills, container, meds, pills, drugs	Pixabay
meditation.png	7.340425532	3.010204082	1.520845771	2.170537954	94	98	7.032979184	3.439940775	7.032979184	3.439940775	6.081632653	4.81981982	1.336817805	1.674396489	98	111	5.816961095	5.131310392	5.816961095	5.131310392	1.258792879	1.809615738	3047.69107	0.000328117	53951.57755	1.85E-05	9.53E-01	-1.76E+00	2.36E+04	6.64E+04	silence, peace, relax, balance, yoga, beginner, relaxation, relaxation, yoga, calm, zen	Pixabay
meditation2.png	7.583333333	3.231578947	1.335086567	2.252434293	96	95	7.316265305	3.684516594	7.316265305	3.684516594	6.05	5.137931034	1.39533856	1.87383147	100	116	5.776518668	5.478927302	5.776518668	5.478927302	1.533333333	1.906352087	208563.7171	4.79E-06	6311.090714	0.000158451	1.233970988	-1.688015446	39093	50907	Buddhism, enlightenment, freedom, yoga, expert, focus, relaxation, relaxation, lotus, yoga, zen, calm	Wikimedia
megaphone.png	4.217391304	5.8	1.220935391	1.831172163	92	95	3.967904914	6.168226861	3.967904914	6.168226861	5.178571429	5.426086957	1.730564068	1.55631633	112	115	4.858072367	5.710531132	4.858072367	5.710531132	0.961180124	0.373913043	189.5790795	0.005274844	0.627129538	1.594566895	-1.08194925	0.7493241	40173	49827	loud, protest, angry, scream, amplifying, trouble, warning, loud, screaming, demonstration, protest	Pixabay
megaphone2.png	4.743119266	5.164948454	1.301022886	1.846620857	109	97	4.498877586	5.532433744	4.498877586	5.532433744	5.346938776	5.211009174	1.422224487	1.521898148	98	109	5.065357868	5.496715878	5.065357868	5.496715878	0.603819509	0.046060721	9.177361995	0.108963774	0.157194781	6.361534373	-0.759094351	0.212110972	45093	44907	shouting, organize, loud, scream, amplifying, trouble, warning, loud, screaming, protest, demonstration	Pixabay
megaphone3.png	6.063829787	5.887755102	1.536708608	1.642745082	94	98	5.75317669	6.212996058	5.75317669	6.212996058	6.272727273	5.972727273	1.420104781	1.357676718	99	110	5.992989648	6.226443427	5.992989648	6.226443427	0.208897485	0.084972171	0.243623015	4.104702501	0.158477848	6.310030137	-0.553906235	0.588413703	30316	59684	protest, march, revolt, scream, amplifying, trouble, warning, loud, screaming, cheering, protest, demonstration	Pixabay
model.png	6.083333333	5.635416667	1.41916704	2.005884982	96	96	5.799446016	6.03666986	5.799446016	6.03666986	5.86	5.722689076	1.231079021	1.437537736	100	119	5.618712946	5.980970911	5.618712946	5.980970911	0.223333333	0.087272409	0.271067566	3.689117123	0.151816595	6.586895197	-0.037089834	0.449817103	35781	54219	superbike, sexy, motorcycle, motor bike, woman, motorcycle, pinup, motorbike	Pixabay
monkey.png	5.891304348	4.694736842	1.633821932	2.047695561	92	95	5.557448568	5.106503974	5.557448568	5.106503974	4.963636364	4.990990991	1.326700209	1.522530761	110	111	4.715708952	5.274229746	4.715708952	5.274229746	0.927667984	0.296254149	88.94371629	0.011243065	0.214314571	4.666038321	0.850948304	-0.158014843	28428	61572	stealing, clown, animal, fun, animal, human relative, animal, primate, ape	Cleanpng
mosquito.png	2.899082569	5.15625	1.484144311	2.341066446	109	96	2.620463412	5.624552218	2.620463412	5.624552218	3.22	4.28440367	1.573646605	2.014262769	100	109	2.911570933	4.662542231	2.911570933	4.662542231	0.320917431	0.87184633	0.36850814	2.713644263	7.547871925	0.132487675	-0.040290977	0.624923361	13214	76786	bug, sting, blood, insect, flying, insect, insect	Pixabay
mosquito2.png	3.282608696	4.835051546	1.52867167	2.064987956	92	97	2.97023936	5.245992805	2.97023936	5.245992805	3.474226804	4.218181818	1.60138471	1.903072447	97	110	3.155544535	4.573818926	3.155544535	4.573818926	0.191618108	0.616869728	0.205986081	4.854696961	1.555822141	0.642746991	0.036906332	0.333849084	3013	86987	legs, sting, flying, fear, malaria, insect, flying, legs, inscet, insect	Pixabay
